family,super_class,n_roots,mean_selected_frames,total_selected_frames,mean_spike_frames,total_spike_frames,mean_voltage_mv,max_voltage_mv
PVLP138,central,2,0.0,0,0.0,0,-56.177345,-45.28125
PVLP139,central,2,0.0,0,0.0,0,-68.86766,-47.5
PVLP143,central,2,0.0,0,0.0,0,-52.340935,-45.125
PVLP144,central,6,0.0,0,0.0,0,-50.622112,-46.21875
PVLP149,central,4,0.0,0,0.0,0,-64.10934,-51.5
SA2,central,9,0.0,0,0.0,0,-51.847065,-51.125
SAD010,central,1,0.0,0,0.0,0,-50.154842,-46.875
SAD013,central,1,0.0,0,0.0,0,-50.893906,-45.21875
SAD014,central,5,0.0,0,0.0,0,-53.115345,-50.5
"SAD015,SAD018",central,3,0.0,0,0.0,0,-50.828907,-45.0625
SAD016,central,3,0.0,0,0.0,0,-53.419117,-51.28125
SAD017,central,1,0.0,0,0.0,0,-51.4425,-50.59375
SAD021_a,central,3,0.0,0,0.0,0,-63.966354,-51.4375
SAD023,central,1,0.0,0,0.0,0,-57.92344,-52.0
SAD030,central,1,0.0,0,0.0,0,-48.26672,-45.40625
SAD035,central,1,0.0,0,0.0,0,-58.17031,-51.46875
SAD040,central,4,0.0,0,0.0,0,-49.838673,-45.15625
"SAD045,SAD046",central,11,0.0,0,0.0,0,-56.377132,-51.3125
SAD070,central,1,0.0,0,0.0,0,-48.447655,-45.15625
SAD072,central,1,0.0,0,0.0,0,-48.76875,-46.53125
SAD075,central,1,0.0,0,0.0,0,-51.927967,-51.28125
SAD082,central,1,0.0,0,0.0,0,-58.911877,-51.46875
SAD094,central,2,0.0,0,0.0,0,-60.76555,-51.40625
SA_DMT_DMetaN_1,ascending,2,0.0,0,0.0,0,-51.998672,-51.84375
SA_DMT_DMetaN_12,ascending,18,0.0,0,0.0,0,-52.00119,-51.34375
SA_DMT_DMetaN_5,ascending,1,0.0,0,0.0,0,-52.008907,-51.90625
SA_DMT_DMetaN_6,ascending,7,0.0,0,0.0,0,-52.00076,-51.46875
SA_DMT_DMetaN_7,ascending,1,0.0,0,0.0,0,-52.000626,-52.0
SA_DMT_DMetaN_8,ascending,2,0.0,0,0.0,0,-51.99961,-51.46875
SA_DMT_DMetaN_9,ascending,1,0.0,0,0.0,0,-52.009377,-52.0
SA_MDA_1,ascending,4,0.0,0,0.0,0,-52.001015,-51.6875
SA_MDA_2,ascending,3,0.0,0,0.0,0,-51.839527,-51.1875
SA_MDA_3,ascending,2,0.0,0,0.0,0,-51.98742,-51.59375
SA_MDA_4,ascending,6,0.0,0,0.0,0,-51.992397,-51.78125
SIP003_a,central,2,0.0,0,0.0,0,-53.574066,-51.46875
SIP003_b,central,1,0.0,0,0.0,0,-62.436405,-52.0
SIP025,central,1,0.0,0,0.0,0,-54.03125,-51.78125
SIP027,central,7,0.0,0,0.0,0,-55.00357,-45.0
SIP028a,central,3,0.0,0,0.0,0,-49.41109,-46.3125
SIP028b,central,2,0.0,0,0.0,0,-48.700546,-45.1875
SIP089,central,3,0.0,0,0.0,0,-50.825153,-48.03125
SLP234,central,1,0.0,0,0.0,0,-64.42172,-51.8125
SLP235,central,1,0.0,0,0.0,0,-68.86781,-51.40625
SLP236,central,1,0.0,0,0.0,0,-49.813595,-45.0625
SLP237,central,2,0.0,0,0.0,0,-58.565548,-51.8125
SLP238,central,1,0.0,0,0.0,0,-53.55453,-51.5
SLP239,central,1,0.0,0,0.0,0,-63.964844,-52.03125
SLP240_a,central,3,0.0,0,0.0,0,-51.74547,-47.15625
SLP241,central,5,0.0,0,0.0,0,-54.571968,-51.53125
SLP242,central,1,0.0,0,0.0,0,-51.926094,-50.78125
SLP450,central,4,0.0,0,0.0,0,-52.513046,-51.84375
SLP451b,central,1,0.0,0,0.0,0,-52.1775,-51.75
SMP075a,central,1,0.0,0,0.0,0,-90.229065,-51.6875
SMP108,central,1,0.0,0,0.0,0,-52.96125,-45.6875
SMP109,central,1,0.0,0,0.0,0,-54.03406,-50.15625
SMP146,central,1,0.0,0,0.0,0,-79.92265,-51.96875
SMP147,central,2,0.0,0,0.0,0,-55.046562,-51.53125
SMP151,central,2,0.0,0,0.0,0,-52.537735,-51.03125
SMP152,central,1,0.0,0,0.0,0,-59.75922,-51.4375
SMP153a,central,1,0.0,0,0.0,0,-66.8975,-50.875
SMP153b,central,1,0.0,0,0.0,0,-53.446564,-48.6875
SMP159,central,1,0.0,0,0.0,0,-59.312813,-51.6875
SMP160,central,1,0.0,0,0.0,0,-52.314842,-51.5625
SMP161,central,1,0.0,0,0.0,0,-52.029064,-51.25
SMP162a,central,1,0.0,0,0.0,0,-52.18703,-51.5625
SMP162b,central,1,0.0,0,0.0,0,-52.115623,-51.71875
SMP162c,central,1,0.0,0,0.0,0,-53.122814,-51.875
SMP163,central,2,0.0,0,0.0,0,-70.50188,-45.375
SMP165,central,2,0.0,0,0.0,0,-56.68094,-51.65625
"SMP166,SMP167",central,17,0.0,0,0.0,0,-51.991257,-51.125
SMP168,central,2,0.0,0,0.0,0,-51.563595,-50.03125
SMP169,central,1,0.0,0,0.0,0,-52.221092,-51.71875
SMP170,central,2,0.0,0,0.0,0,-52.80375,-51.53125
SMP171,central,5,0.0,0,0.0,0,-53.097374,-50.9375
SMP172,central,3,0.0,0,0.0,0,-52.51469,-47.5625
SMP173,central,5,0.0,0,0.0,0,-48.866875,-45.0625
SMP174,central,1,0.0,0,0.0,0,-53.90297,-51.65625
SMP252,central,1,0.0,0,0.0,0,-48.984844,-46.34375
SMP293,central,1,0.0,0,0.0,0,-54.181717,-51.1875
SMP390,central,1,0.0,0,0.0,0,-55.163906,-51.875
SMP408_b,central,2,0.0,0,0.0,0,-53.081562,-51.71875
SMP408_c,central,2,0.0,0,0.0,0,-52.73461,-51.90625
SMP408_d,central,1,0.0,0,0.0,0,-52.056408,-51.84375
SMP409,central,4,0.0,0,0.0,0,-52.64043,-51.1875
SMP554,central,1,0.0,0,0.0,0,-54.154064,-46.65625
"SMP555, SMP556",central,3,0.0,0,0.0,0,-52.88844,-50.4375
SMP558,central,2,0.0,0,0.0,0,-53.40586,-51.40625
SMP561,central,1,0.0,0,0.0,0,-54.083908,-49.90625
SMP562,central,1,0.0,0,0.0,0,-50.95875,-50.34375
SMP565,central,2,0.0,0,0.0,0,-51.49922,-51.03125
SMP566a,central,2,0.0,0,0.0,0,-52.544846,-51.78125
SMP566b,central,2,0.0,0,0.0,0,-52.33531,-51.125
SMP567,central,2,0.0,0,0.0,0,-52.32547,-50.9375
SMP569a,central,1,0.0,0,0.0,0,-52.244686,-51.40625
SMP569b,central,1,0.0,0,0.0,0,-55.232346,-51.9375
SMP570a,central,1,0.0,0,0.0,0,-52.034843,-51.28125
SMP570b,central,1,0.0,0,0.0,0,-51.684845,-51.09375
SMP571,central,1,0.0,0,0.0,0,-52.215157,-51.90625
SMP572,central,2,0.0,0,0.0,0,-52.053596,-51.40625
SMP573,central,1,0.0,0,0.0,0,-52.73703,-52.0
SMP577,central,1,0.0,0,0.0,0,-53.194218,-50.53125
SMP580,central,1,0.0,0,0.0,0,-51.559532,-49.46875
SMP586,central,2,0.0,0,0.0,0,-55.514687,-45.0
SMP588,central,4,0.0,0,0.0,0,-53.58352,-45.09375
SMP593,central,1,0.0,0,0.0,0,-49.940155,-47.34375
SMP594,central,1,0.0,0,0.0,0,-55.960155,-52.0
SMP603,central,1,0.0,0,0.0,0,-48.7225,-46.71875
SMPp&v1B_H01,central,2,0.0,0,0.0,0,-49.693596,-45.15625
SMPp&v1B_M01,central,2,0.0,0,0.0,0,-54.040077,-51.0
SMPp&v1B_M02,central,1,0.0,0,0.0,0,-54.71219,-51.84375
T1,optic,3,0.0,0,0.0,0,-50.91802,-45.09375
TRN_VP3b,sensory,2,0.0,0,0.0,0,-48.31836,-45.0
Tlp1,optic,2,0.0,0,0.0,0,-53.607185,-45.3125
Tm1,optic,1,0.0,0,0.0,0,-52.20375,-45.125
TmY5a,optic,1,0.0,0,0.0,0,-97.35953,-49.96875
"TuBu03,TuBu04,TuBu05",central,5,0.0,0,0.0,0,-51.991127,-50.75
TuTuAa,central,1,0.0,0,0.0,0,-48.917656,-45.1875
UNKNOWN,motor,11,0.0,0,0.0,0,-52.173824,-45.21875
UNKNOWN,visual_centrifugal,8,0.0,0,0.0,0,-52.12324,-45.40625
VES002,central,1,0.0,0,0.0,0,-65.34172,-50.75
VES004,central,1,0.0,0,0.0,0,-55.59625,-51.84375
VES010,central,2,0.0,0,0.0,0,-55.558357,-51.5
VES012,central,2,0.0,0,0.0,0,-67.62883,-46.34375
VES013,central,1,0.0,0,0.0,0,-56.852814,-46.03125
VES014,central,1,0.0,0,0.0,0,-56.46375,-49.21875
VES017,central,1,0.0,0,0.0,0,-60.775158,-50.875
VES019,central,4,0.0,0,0.0,0,-49.323982,-45.0
VES020,central,6,0.0,0,0.0,0,-49.358932,-45.125
VES021,central,5,0.0,0,0.0,0,-50.166157,-47.40625
VES022,central,10,0.0,0,0.0,0,-49.94944,-45.03125
VES023,central,6,0.0,0,0.0,0,-50.220703,-45.15625
VES024,central,4,0.0,0,0.0,0,-51.50387,-48.96875
VES025,central,1,0.0,0,0.0,0,-51.27375,-47.4375
VES030,central,1,0.0,0,0.0,0,-49.3875,-45.125
VES039,central,2,0.0,0,0.0,0,-52.411484,-49.84375
VES043,central,2,0.0,0,0.0,0,-53.11328,-45.53125
VES058,central,2,0.0,0,0.0,0,-53.126015,-48.4375
VES059,central,1,0.0,0,0.0,0,-49.63703,-45.125
VES060,central,1,0.0,0,0.0,0,-55.426563,-50.03125
VES061,central,1,0.0,0,0.0,0,-59.037968,-52.15625
VES063a,central,1,0.0,0,0.0,0,-63.77203,-46.78125
VES063b,central,1,0.0,0,0.0,0,-54.422344,-51.8125
VES064,central,2,0.0,0,0.0,0,-57.224846,-45.21875
VES065,central,1,0.0,0,0.0,0,-48.861404,-45.25
VES066,central,1,0.0,0,0.0,0,-49.552345,-46.84375
VES067,central,2,0.0,0,0.0,0,-53.72664,-46.90625
VES070,central,2,0.0,0,0.0,0,-63.92453,-51.25
VES071,central,2,0.0,0,0.0,0,-52.221954,-46.28125
VES072,central,2,0.0,0,0.0,0,-51.551327,-45.40625
VES073,central,2,0.0,0,0.0,0,-71.66047,-51.78125
VES075,central,1,0.0,0,0.0,0,-50.232346,-45.03125
VES076,central,2,0.0,0,0.0,0,-56.596485,-49.5625
VES077,central,1,0.0,0,0.0,0,-54.13531,-48.28125
VES078,central,2,0.0,0,0.0,0,-52.591328,-45.125
VESa1_P02,central,1,0.0,0,0.0,0,-96.36328,-51.28125
VESa2_P01,central,2,0.0,0,0.0,0,-47.949688,-45.03125
VP2+_adPN,central,2,0.0,0,0.0,0,-65.84633,-51.375
VP2_l2PN,central,2,0.0,0,0.0,0,-60.195156,-45.03125
VP4+_vPN,central,2,0.0,0,0.0,0,-55.315628,-50.875
VP4_vPN,central,2,0.0,0,0.0,0,-49.91961,-45.03125
VP5+VP3_l2PN,central,1,0.0,0,0.0,0,-51.380783,-45.15625
VP5+Z_adPN,central,2,0.0,0,0.0,0,-52.006016,-46.25
VST1,visual_projection,1,0.0,0,0.0,0,-51.16281,-47.375
WED006,central,2,0.0,0,0.0,0,-56.26953,-48.9375
WED008,central,1,0.0,0,0.0,0,-53.376408,-50.15625
WED010,central,1,0.0,0,0.0,0,-54.2075,-51.03125
WED011,central,1,0.0,0,0.0,0,-51.640156,-50.90625
WED012,central,2,0.0,0,0.0,0,-51.059296,-48.21875
WED013,central,1,0.0,0,0.0,0,-50.985783,-50.28125
WED014,central,2,0.0,0,0.0,0,-51.719063,-51.09375
WED016,central,1,0.0,0,0.0,0,-51.23625,-48.71875
WED017,central,1,0.0,0,0.0,0,-56.419064,-51.59375
WED018,central,1,0.0,0,0.0,0,-50.99156,-46.59375
WED023,central,3,0.0,0,0.0,0,-51.15427,-49.15625
WED025,central,3,0.0,0,0.0,0,-48.965363,-45.0
WED026,central,5,0.0,0,0.0,0,-50.50428,-48.34375
WED028,central,2,0.0,0,0.0,0,-51.76836,-49.875
WED029,central,2,0.0,0,0.0,0,-50.72508,-48.9375
WED031,central,5,0.0,0,0.0,0,-52.21353,-50.4375
WED032,central,5,0.0,0,0.0,0,-50.09278,-46.21875
WED033,central,6,0.0,0,0.0,0,-51.919506,-51.09375
WED044,central,1,0.0,0,0.0,0,-50.905624,-49.625
WED056,central,4,0.0,0,0.0,0,-49.0791,-45.8125
WED069,central,1,0.0,0,0.0,0,-51.27922,-45.09375
WED070,central,1,0.0,0,0.0,0,-49.76547,-45.09375
WED071,central,1,0.0,0,0.0,0,-51.96703,-49.6875
WED072,central,5,0.0,0,0.0,0,-54.900658,-48.0625
WED081,central,2,0.0,0,0.0,0,-62.410156,-49.40625
WED082,central,4,0.0,0,0.0,0,-71.74582,-50.96875
WED085,central,2,0.0,0,0.0,0,-50.25836,-48.21875
WED114,central,4,0.0,0,0.0,0,-55.22875,-48.625
WED116,central,1,0.0,0,0.0,0,-50.029686,-45.0625
WED122,central,1,0.0,0,0.0,0,-51.196095,-49.0625
WED124,central,2,0.0,0,0.0,0,-53.87289,-51.15625
"WED128,WED129",central,8,0.0,0,0.0,0,-51.70996,-48.125
WED130,central,8,0.0,0,0.0,0,-51.82957,-49.84375
WED145,central,9,0.0,0,0.0,0,-51.453716,-47.1875
WED146a,central,2,0.0,0,0.0,0,-63.63359,-51.03125
WED146b,central,2,0.0,0,0.0,0,-54.508514,-51.0625
WED151,central,3,0.0,0,0.0,0,-53.644215,-50.96875
WED152,central,2,0.0,0,0.0,0,-53.532345,-51.5
WED153,central,6,0.0,0,0.0,0,-49.967106,-45.15625
WED155a,central,2,0.0,0,0.0,0,-52.6175,-51.21875
WED155b,central,5,0.0,0,0.0,0,-54.071434,-50.5625
"WED160,WED183",central,7,0.0,0,0.0,0,-52.326164,-51.625
WED161,central,8,0.0,0,0.0,0,-51.94619,-50.40625
WED162,central,7,0.0,0,0.0,0,-52.02337,-50.90625
WED163b,central,2,0.0,0,0.0,0,-51.58789,-50.0625
WED163c,central,5,0.0,0,0.0,0,-52.59975,-50.375
WED164b,central,6,0.0,0,0.0,0,-51.311356,-50.03125
WED165,central,2,0.0,0,0.0,0,-58.602264,-47.0625
WED174,central,2,0.0,0,0.0,0,-52.805466,-51.78125
WEDPN1A,central,5,0.0,0,0.0,0,-54.791035,-50.1875
WEDPN1B,central,1,0.0,0,0.0,0,-50.7125,-49.09375
WEDPN2A,central,3,0.0,0,0.0,0,-50.74516,-48.09375
WEDPN7B,central,3,0.0,0,0.0,0,-48.99469,-45.65625
WEDPN7C,central,1,0.0,0,0.0,0,-51.066875,-48.78125
WEDPN9,central,1,0.0,0,0.0,0,-49.506405,-45.03125
Y4,optic,11,0.0,0,0.0,0,-53.84548,-50.40625
aMe1,visual_projection,2,0.0,0,0.0,0,-52.54672,-49.3125
aMe17a2,visual_centrifugal,1,0.0,0,0.0,0,-48.939377,-45.0
aMe3,visual_projection,1,0.0,0,0.0,0,-67.00125,-49.5
cL02a,visual_centrifugal,7,0.0,0,0.0,0,-52.3448,-49.4375
cL02b,visual_centrifugal,7,0.0,0,0.0,0,-51.649956,-48.59375
cL02c,visual_centrifugal,2,0.0,0,0.0,0,-50.918907,-48.96875
cL02d,visual_centrifugal,3,0.0,0,0.0,0,-52.20682,-50.90625
cL03,visual_centrifugal,8,0.0,0,0.0,0,-51.951504,-51.1875
cL04,visual_centrifugal,2,0.0,0,0.0,0,-56.769062,-51.375
cL05,visual_centrifugal,2,0.0,0,0.0,0,-98.806175,-51.53125
cL06,visual_centrifugal,2,0.0,0,0.0,0,-63.06828,-45.0
cL08,visual_centrifugal,1,0.0,0,0.0,0,-51.553123,-45.3125
cL12,visual_centrifugal,2,0.0,0,0.0,0,-51.026875,-48.96875
cL16,visual_centrifugal,1,0.0,0,0.0,0,-51.238125,-45.03125
cL18,visual_centrifugal,3,0.0,0,0.0,0,-49.100727,-45.0
cL19,visual_centrifugal,1,0.0,0,0.0,0,-48.265312,-45.09375
cL22a,visual_centrifugal,2,0.0,0,0.0,0,-59.63133,-50.75
cL22b,visual_centrifugal,2,0.0,0,0.0,0,-66.77875,-45.3125
cL22c,visual_centrifugal,1,0.0,0,0.0,0,-62.516407,-45.6875
cLM01,visual_centrifugal,1,0.0,0,0.0,0,-55.20203,-51.78125
cLP04,visual_centrifugal,2,0.0,0,0.0,0,-58.78328,-48.0
cLP05,visual_centrifugal,2,0.0,0,0.0,0,-53.006874,-48.875
cLPL01,visual_centrifugal,2,0.0,0,0.0,0,-57.618595,-52.1875
cM03,visual_centrifugal,3,0.0,0,0.0,0,-52.253803,-51.3125
cM19,visual_centrifugal,11,0.0,0,0.0,0,-50.85636,-45.15625
cMLLP01,visual_centrifugal,1,0.0,0,0.0,0,-49.448906,-45.125
hDeltaD,central,1,0.0,0,0.0,0,-51.923283,-51.1875
hDeltaE,central,1,0.0,0,0.0,0,-52.44922,-51.09375
hDeltaH,central,1,0.0,0,0.0,0,-53.16656,-51.03125
hDeltaI,central,1,0.0,0,0.0,0,-52.009842,-52.0
hDeltaK,central,4,0.0,0,0.0,0,-51.385155,-49.28125
hDeltaL,central,2,0.0,0,0.0,0,-52.284374,-51.4375
hDeltaM,central,1,0.0,0,0.0,0,-53.099686,-51.34375
l2LN23,central,3,0.0,0,0.0,0,-48.512344,-45.03125
mALB2,central,2,0.0,0,0.0,0,-51.06523,-45.375
mALB3,central,4,0.0,0,0.0,0,-62.468086,-49.28125
mALB4,central,2,0.0,0,0.0,0,-48.673515,-45.03125
mALB5,central,2,0.0,0,0.0,0,-48.4875,-45.03125
mALC3,visual_centrifugal,2,0.0,0,0.0,0,-53.526405,-50.34375
mALC4,visual_centrifugal,2,0.0,0,0.0,0,-64.90054,-45.625
mALC5,visual_centrifugal,2,0.0,0,0.0,0,-52.44391,-45.6875
mALC6,central,4,0.0,0,0.0,0,-51.4134,-45.5625
mALD1,central,2,0.0,0,0.0,0,-49.014454,-45.03125
mALD4,central,2,0.0,0,0.0,0,-49.043907,-45.0
oviIN,central,1,0.0,0,0.0,0,-49.533905,-45.0
pC1a,central,1,0.0,0,0.0,0,-53.28875,-51.6875
pC1c,central,1,0.0,0,0.0,0,-56.3225,-51.28125
pC1e,central,1,0.0,0,0.0,0,-72.44406,-52.03125
v2LN4,central,6,0.0,0,0.0,0,-55.254658,-51.21875
vDelta,central,1,0.0,0,0.0,0,-49.108906,-47.875
vLN27,central,2,0.0,0,0.0,0,-66.56976,-46.96875
vpoEN,central,2,0.0,0,0.0,0,-63.042656,-51.96875
